"Mouse_ID","Code","Transect","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","State","Locality","ID","PIN","Arrival","Wean","Death","Dist","Dissection","DaysInLab","BW","L","LCd","Spleen","Ltestis","Rtestis","Testes","Lepid","SemVes","Uterus","Ovaria","Grav","Litters","NN","MM","FF","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Trichuris_muris","Taenia_taeniformis","Flea","Note","Zfy2","X","collapsed.GT","ith","L15","Y","Longitude.extra","Latitude.extra","Notes","Body_weight","Body_length","Tail_length","Species","Capture","Head.taken.","Liver_mass","Spleen_mass","Testis_mass","Left.epididymis.weight","Seminal.vesicle.weight","Embryo","Mix_Syphacia_Aspiculuris","Heterakis_spumosa","Mastophorus_muris","Hymenolepis_microstoma","Catenotaenia_pusilla","Cysticercus","longitude","latitude","Address","Status","Dissectors","Left_Testis_mass","Right_Testis_mass","Left.ovarium.weight","Right.ovarium.weight","Total","Embryo_left","Embryo_right","Feces_weight","Ectoparasites","Worms_presence","Hymenolepis_diminiuta","Taenia_martis","Heligmosomoides_polygurus","REGion","SRY1","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","BCI","farm","Feces_g","year","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","comments","PBS_dil_in_mL","OPG","Ncells","delta_ct_ilwe_MminusE","delta_ct_cewe_MminusE","observer","n18S_Seq","COI_Seq","ORF470_Seq","eimeriaSpecies","PCRstatus"
"SK_3153-E1","HOPPE1","HZ_BR","F",13.6761,52.4978,2015,"d","","dd","dd","dd","dd","dd","dd","","","","","","","","","","","","","HI 7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3759",NA,1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK_3153-E2","HOPPE1","HZ_BR","F",13.6761,52.4978,2015,"d","","dd","dd","dd","dd","dd","dd","","","","","","","","","","","","","HI 7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3760",NA,1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK_3153-E3","HOPPE1","HZ_BR","F",13.6761,52.4978,2015,"d","","dd","dd","dd","dd","dd","dd","","","","","","","","","","","","","HI 7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3761",NA,1768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK_3153-E4","HOPPE1","HZ_BR","F",13.6761,52.4978,2015,"d","","dd","dd","dd","dd","dd","dd","","","","","","","","","","","","","HI 7",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3762",NA,1769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK_3153-E5","HOPPE1","HZ_BR","M",13.6761,52.4978,2015,"d","d","d","d","d","d","d","d","","","","","","","","","","","","","HI 8",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3763",NA,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SK_3154","SCHORF16","HZ_BR","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd","HI 14",0.1,"Germany","Schorfheide 16","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0437,0.081,0.0836,0.0823,0.0241,0.1205,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"d",NA,NA,4355,NA,NA,13.544,52.9227777778,NA,19.37,81.8,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.672919826225685,"13.547252.9217",0.153,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3155","SCHORF16","HZ_BR","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd","HI 14",0.1,"Germany","Schorfheide 16","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.03,0.0579,0.0594,0.0587,0.0198,0.1436,NA,NA,NA,NA,NA,NA,NA,"A",0,2,0,0,NA,NA,"d",NA,NA,4356,NA,NA,13.544,52.9227777778,NA,17.3,81.4,89.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,0.647979843636819,"13.547252.9217",0.119,2015,"Lorenzo","2017",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3156","SCHORF16","HZ_BR","F",13.5472,52.9217,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","120","100","80","dd","dd","dd","mm","dd","mm","HI 13",0.16,"Germany","Schorfheide 16","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0417,NA,NA,NA,NA,NA,NA,0.006,"B -",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,4358,NA,NA,13.544,52.9227777778,NA,16.42,76.4,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.645413116268803,"13.547252.9217",0.159,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3157","SCHORF16","HZ_BR","F",13.5472,52.9217,2015,"d",NA,NA,"dd","dd","dd","dd","dd","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd","HI 12",0.086956522,"Germany","Schorfheide 16","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0483,NA,NA,NA,NA,NA,NA,0.0092,"B -",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,4359,NA,NA,13.544,52.9227777778,NA,17.72,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.650553889657126,"13.547252.9217",0.082,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3158","SCHORF16","HZ_BR","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","100","100","100","120","100","100","mm","dd","dd","mm","dd","dd","HI 14",0.2,"Germany","Schorfheide 16","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0229,0.0722,0.0767,0.0745,0.0292,0.2,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"d",NA,NA,4357,NA,NA,13.544,52.9227777778,NA,17.89,82.2,84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.654148402568557,"13.547252.9217",0.199,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3159","HOHST1","HZ_BR","M",13.9858,52.5689,2015,"d","m","m","m","m","m","m","m","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm","HI 14",0.9,"Germany","Hohenstein 1","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0186,0.0672,0.0664,0.0668,0.0164,0.0786,NA,NA,NA,NA,NA,NA,NA,"A",15,0,0,0,NA,NA,"m",NA,NA,1349,NA,NA,13.986,52.5688888889,NA,13.7,77.9,72.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,NA,0.600950598438098,"13.985852.5689",0.221,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3160","NEUM39","HZ_BR","F",14.1611,52.7408,2015,"d",NA,"mm","mm","mm","mm","dm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm","HI 13",0.92,"Germany","Neumädewitz 39","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0208,NA,NA,NA,NA,NA,NA,NA,"B+",NA,NA,NA,NA,"A",0,4,0,0,NA,NA,NA,NA,NA,3250,NA,NA,14.161,52.7408333333,NA,12.26,76.3,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,NA,0.578207852400639,"14.161152.7408",0.331,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3161","NEUM39","HZ_BR","F",14.1611,52.7408,2015,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm","HI 13",0.96,"Germany","Neumädewitz 39","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0282,NA,NA,NA,NA,NA,NA,NA,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,3251,NA,NA,14.161,52.7408333333,NA,10.3,72.4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.544612690791402,"14.161152.7408",0.231,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3162","HAMMEL","HZ_BR","F",13.4286,53.0689,2015,"d",NA,"mm","mm","mm","dm","mm","mm","100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm","HI 13",0.88,"Germany","Hammelspring 6","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0368,NA,NA,NA,NA,NA,NA,NA,"B+",NA,NA,NA,NA,"A",0,30,20,0,NA,NA,NA,NA,NA,1207,NA,NA,13.429,53.0688888889,NA,16.94,80.1,77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,20,NA,NA,0.645562310798597,"13.428653.0689",0.411,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"nematode eggs",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3163","GIEL68","HZ_BR","M",13.8756,52.6053,2015,"m","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm","HI 14",0.95,"Germany","Gielsdorf 68","SK",NA,"10/8/15","1M","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0596,0.0662,0.0645,0.0654,0.0177,0.0581,NA,NA,NA,NA,NA,NA,NA,"A",0,68,0,0,NA,NA,"m",NA,NA,1114,NA,NA,13.876,52.6052777778,NA,14.59,80.3,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68,0,NA,NA,0.611143902709702,"13.875652.6053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3164","GIEL68","HZ_BR","M",13.8756,52.6053,2015,"m","m","m","m","m","d","m","m","100","95","125","120","90/100","100","mm","mm","mm","mm","dm","dd","HI 14",0.8,"Germany","Gielsdorf 68","SK",NA,"10/8/15","1M","Dissection",NA,"10/10/15",2,NA,NA,NA,0.037,0.0898,0.0914,0.0906,0.0177,0.0576,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"m",NA,NA,1115,NA,NA,13.876,52.6052777778,NA,15.35,81.6,72.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.620450115507406,"13.875652.6053",0.416,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
"SK_3165","GIEL68","HZ_BR","F",13.8756,52.6053,2015,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm","HI 13",0.88,"Germany","Gielsdorf 68","SK",NA,"10/8/15","1F","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0725,NA,NA,NA,NA,NA,NA,0.0104,"B-",NA,NA,NA,NA,"A",0,16,0,0,NA,NA,NA,NA,NA,1127,NA,NA,13.876,52.6052777778,NA,19.3,90.6,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,0,NA,NA,0.656859019523494,"13.875652.6053",0.243,2015,"Alice","Jan2018",0,0,0,0,0,0,0,0,0,"",0.1,0,8,NA,NA,NA,"negative","negative","negative","Negative","negative"
